crate,conv,warn/safe,src
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:19812:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:19813:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:20001:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:20241:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:20581:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:23090:10
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:23952:13
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24500:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24501:10
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24589:13
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24598:13
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24767:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24768:10
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:24850:13
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:25051:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:25100:10
xcb-1.2.1,enum>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:25262:10
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:25317:13
xcb-1.2.1,uint>enum,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:25718:13
runestick-0.9.1,adt>adt,warn,  --> src/hash.rs:54:18
runestick-0.9.1,adt>adt,warn,  --> src/modules/any.rs:14:14
runestick-0.9.1,adt>adt,no idea,   --> src/shared.rs:788:18
tiktoken-rs-0.4.2,adt>adt,warn,   --> src/vendor_tiktoken.rs:182:9
cbor-data-0.8.15,&&[uint]>&adt,warn,   --> src/lib.rs:210:18
pcap-1.1.0,*const adt>*const adt,warn,   --> src/lib.rs:447:53
pcap-1.1.0,*const adt>*const adt,warn,   --> src/lib.rs:452:54
pcap-1.1.0,adt>adt,warn,    --> src/lib.rs:1046:16
pcap-1.1.0,adt>adt,warn,    --> src/lib.rs:1434:18
glm-0.2.3,&[param]>&adt,warn,   --> src/vec/vec.rs:68:42
glm-0.2.3,&mut [param]>&mut adt,warn,   --> src/vec/vec.rs:73:46
glm-0.2.3,&adt>&[param],warn,   --> src/vec/vec.rs:78:46
glm-0.2.3,&mut adt>&mut [param],warn,   --> src/vec/vec.rs:83:50
glm-0.2.3,&[adt]>&adt,warn,   --> src/mat/mat.rs:238:45
glm-0.2.3,&mut [adt]>&mut adt,warn,   --> src/mat/mat.rs:243:49
glm-0.2.3,&adt>&[adt],warn,   --> src/mat/mat.rs:248:56
glm-0.2.3,&mut adt>&mut [adt],warn,   --> src/mat/mat.rs:253:59
glm-0.2.3,float>int,warn,   --> src/builtin/common.rs:763:31
glm-0.2.3,float>uint,warn,   --> src/builtin/common.rs:794:31
glm-0.2.3,int>float,warn,   --> src/builtin/common.rs:824:31
glm-0.2.3,uint>float,warn,   --> src/builtin/common.rs:854:31
glm-0.2.3,&[uint]>&uint,warn,  --> src/builtin/pack.rs:51:28
glm-0.2.3,&uint>&[uint],warn,  --> src/builtin/pack.rs:74:38
glm-0.2.3,&[uint]>&uint,warn,   --> src/builtin/pack.rs:101:28
glm-0.2.3,&uint>&[uint],warn,   --> src/builtin/pack.rs:124:37
glm-0.2.3,&[int]>&uint,warn,   --> src/builtin/pack.rs:157:28
glm-0.2.3,&uint>&[int],warn,   --> src/builtin/pack.rs:180:38
glm-0.2.3,&[int]>&uint,warn,   --> src/builtin/pack.rs:207:28
glm-0.2.3,&uint>&[int],warn,   --> src/builtin/pack.rs:230:37
glm-0.2.3,&adt>&float,warn,   --> src/builtin/pack.rs:260:28
glm-0.2.3,&float>&adt,warn,   --> src/builtin/pack.rs:278:31
glm-0.2.3,&param>&uint,warn,   --> src/builtin/integer.rs:258:32
glm-0.2.3,&uint>&param,warn,   --> src/builtin/integer.rs:265:30
s2n-quic-crypto-0.21.0,adt>[uint],warn,  --> src/block/x86.rs:24:18
s2n-quic-crypto-0.21.0,adt>[uint],warn,  --> src/block/x86.rs:57:31
s2n-quic-crypto-0.21.0,[uint]>adt,safe,  --> src/block/x86.rs:92:18
s2n-quic-crypto-0.21.0,[uint]>adt,safe,  --> src/ghash/x86/algo.rs:12:38
yrs-0.16.5,struct>struct,warn,   --> src/doc.rs:781:60
yrs-0.16.5,struct>struct,warn,   --> src/doc.rs:792:63
yrs-0.16.5,struct>struct,warn,   --> src/doc.rs:809:63
vk_generator-0.3.2,[uint]>*const str,warn,  --> src/registry/mod.rs:12:13
vk_generator-0.3.2,*const str>enum,warn,  --> src/lib.rs:32:13
uhlc-0.5.2,&adt>&[uint],warn,  --> src/id.rs:71:30
uhlc-0.5.2,&mut uint>&mut [uint],warn,   --> src/id.rs:112:21
uhlc-0.5.2,&mut uint>&mut [uint],warn,   --> src/id.rs:155:13
appendbuf-0.1.6,*mut adt>&adt,warn,  --> src/lib.rs:86:18
appendbuf-0.1.6,*mut adt>&adt,warn,   --> src/lib.rs:183:18
appendbuf-0.1.6,*mut adt>&mut adt,warn,   --> src/lib.rs:187:18
appendbuf-0.1.6,tuple>*mut adt,warn,   --> src/lib.rs:267:20
appendbuf-0.1.6,&adt>adt,warn,   --> src/lib.rs:304:14
preset_env_base-0.4.2,&mut param>&mut param,warn,  --> src/lib.rs:16:63
traitobject-0.1.0,*const *const param>*const *const tuple,warn,  --> src/lib.rs:14:6
traitobject-0.1.0,*mut *mut param>*mut *mut tuple,warn,  --> src/lib.rs:21:6
pen-ffi-0.10.11,adt>adt,warn,  --> src/closure.rs:51:18
pen-ffi-0.10.11,*mut adt>*mut adt,warn,  --> src/cps/async_stack.rs:45:43
pen-ffi-0.10.11,&mut adt>*mut adt,warn,  --> src/cps/async_stack.rs:53:38
pen-ffi-0.10.11,*const uint>fnptr,warn,  --> src/future/from_closure.rs:27:30
bevy_ecs-0.10.1,&mut adt>&adt,warn,   --> src/system/combinator.rs:172:53
linked-hash-map-0.5.6,&param>&adt,no idea,  --> src/lib.rs:94:18
b64-ct-0.1.1,[uint]>adt,safe,  --> src/avx2.rs:34:5
b64-ct-0.1.1,adt>[uint],warn,  --> src/avx2.rs:38:5
fluid-let-1.0.0,&param>&param,warn,   --> src/lib.rs:503:13
linotype-0.0.1,adt>adt,warn,   --> src/owned_projection.rs:176:12
linotype-0.0.1,adt>adt,warn,   --> src/pinning_owned_projection.rs:133:50
kiddo-2.1.0,uint>adt,warn,  --> src/test_utils.rs:27:14
x11-2.21.0,&[uint]>*mut uint,warn,   --> src/xinput2.rs:299:28
x11-2.21.0,*mut uint>*mut int,warn,   --> src/xinput2.rs:300:9
x11-2.21.0,&[uint]>*mut uint,warn,   --> src/xinput2.rs:303:28
x11-2.21.0,*mut uint>*mut struct,warn,   --> src/xinput2.rs:304:9
x11-2.21.0,&[uint]>*mut uint,warn,   --> src/xinput2.rs:307:28
x11-2.21.0,*mut uint>*mut struct,warn,   --> src/xinput2.rs:308:9
x11-2.21.0,&[uint]>*mut uint,warn,   --> src/xinput2.rs:311:28
x11-2.21.0,*mut uint>*mut struct,warn,   --> src/xinput2.rs:312:9
x11-2.21.0,&[uint]>*mut uint,warn,   --> src/xinput2.rs:315:28
x11-2.21.0,*mut uint>*mut struct,warn,   --> src/xinput2.rs:316:9
crash-handler-0.6.0,*mut adt>fnptr,warn,  --> src/unix/pthread_interpose.rs:78:40
crash-handler-0.6.0,[adt]>[adt],warn,   --> src/linux/state.rs:245:17
webview2-com-0.25.0,&*const adt>adt,warn,  --> src/callback.rs:86:1
webview2-com-0.25.0,&*const adt>adt,warn,  --> src/callback.rs:93:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:100:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:107:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:114:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:121:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:128:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:135:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:142:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:149:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:156:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:163:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:170:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:177:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:184:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:191:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:198:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:205:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:212:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:219:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:226:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:233:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:240:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:247:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:253:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:272:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:279:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:282:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:289:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:296:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:303:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:306:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:313:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:320:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:327:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:334:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:341:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:348:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:355:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:362:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:369:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:376:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:383:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:390:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:397:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:404:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:411:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:418:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:425:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:432:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:439:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:446:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:453:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:460:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:467:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:474:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:481:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:484:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:491:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:498:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:505:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:512:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:519:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:525:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:531:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:538:1
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/callback.rs:545:1
webview2-com-0.25.0,&*const adt>adt,warn,  --> src/options.rs:26:1
webview2-com-0.25.0,adt>adt,warn,   --> src/options.rs:327:1
webview2-com-0.25.0,*mut adt>*mut *mut adt,warn,   --> src/options.rs:357:32
webview2-com-0.25.0,&*const adt>adt,warn,   --> src/options.rs:399:1
webview2-com-0.25.0,*mut adt>*mut adt,warn,   --> src/options.rs:526:28
webview2-com-0.25.0,*mut uint>*const adt,warn,  --> src/pwstr.rs:67:41
num-traits-0.2.15,float>uint,warn,    --> src/float.rs:2030:30
num-traits-0.2.15,float>uint,warn,    --> src/float.rs:2046:30
derive-enum-from-into-0.1.1,uint>adt,warn,   --> src/into.rs:110:21
derive-enum-from-into-0.1.1,uint>adt,warn,   --> src/into.rs:120:32
sptr-0.3.2,*mut param>uint,warn,   --> src/lib.rs:609:18
sptr-0.3.2,*const param>uint,warn,   --> src/lib.rs:665:18
sway-core-0.39.1,[uint]>[[uint]],warn,  --> src/ir_generation/storage.rs:41:5
yoke-0.7.1,&adt>&adt,warn,  --> src/macro_impls.rs:64:22
yoke-0.7.1,&mut adt>&mut adt,warn,  --> src/macro_impls.rs:88:24
yoke-0.7.1,&tuple>&tuple,warn,   --> src/macro_impls.rs:64:22
yoke-0.7.1,&mut tuple>&mut tuple,warn,   --> src/macro_impls.rs:88:24
yoke-0.7.1,&[param]>&[alias],warn,   --> src/macro_impls.rs:64:22
yoke-0.7.1,&mut [param]>&mut [alias],warn,   --> src/macro_impls.rs:88:24
yoke-0.7.1,adt>&adt,warn,   --> src/trait_hack.rs:301:18
yoke-0.7.1,&mut adt>&mut adt,warn,   --> src/yokeable.rs:270:20
yoke-0.7.1,&param>&param,no idea,   --> src/yokeable.rs:288:9
yoke-0.7.1,&mut &param>&mut &param,warn,   --> src/yokeable.rs:296:20
wasmbin-0.6.0,adt>adt,warn,  --> src/module.rs:68:51
cblas-0.4.0,adt>adt,warn,   --> src/lib.rs:100:26
lcms2-5.6.0,uint>adt,warn,  --> src/ext.rs:21:18
json-0.12.4,float>uint,warn,  --> src/util/diyfp.rs:53:22
dataview-1.0.1,&&[uint]>&adt,warn,  --> src/data_view.rs:66:12
dataview-1.0.1,&mut &[uint]>&mut adt,warn,  --> src/data_view.rs:71:12
dataview-1.0.1,*const param>uint,warn,   --> src/lib.rs:174:29
normpath-1.1.1,&adt>&adt,warn,  --> src/base.rs:46:18
array-init-cursor-0.2.0,&mut [param]>&mut adt,warn,  --> src/util.rs:36:54
array-init-cursor-0.2.0,adt>&mut [adt],warn,  --> src/lib.rs:57:9
matrixcompare-0.3.0,float>int,warn,  --> src/ulp.rs:54:42
matrixcompare-0.3.0,float>int,warn,  --> src/ulp.rs:55:42
error-0.1.9,*const tuple>&param,warn,  --> src/lib.rs:73:27
error-0.1.9,*const tuple>&param,warn,  --> src/lib.rs:87:27
hwloc-0.5.0,*mut uint>*mut adt,warn,   --> src/topology_object.rs:366:9
hwloc-0.5.0,*mut uint>*mut adt,warn,   --> src/topology_object.rs:370:9
hwloc-0.5.0,*mut uint>*mut adt,warn,   --> src/topology_object.rs:374:9
hwloc-0.5.0,*mut uint>*mut adt,warn,   --> src/topology_object.rs:378:9
hwloc-0.5.0,*mut uint>*mut adt,warn,   --> src/topology_object.rs:382:9
oxygengine-utils-0.30.0,&param>&mut param,warn,   --> src/grid_2d.rs:776:29
opensrv-clickhouse-0.4.0,&adt>&adt,warn,   --> src/types/column/iter.rs:962:34
opensrv-clickhouse-0.4.0,adt>&adt,warn,   --> src/types/mod.rs:252:41
iconv-0.1.1,&*const uint>*mut *mut int,warn,   --> src/lib.rs:197:21
iconv-0.1.1,&uint>*mut uint,warn,   --> src/lib.rs:199:17
iconv-0.1.1,&*const uint>*mut *mut int,warn,   --> src/lib.rs:200:17
iconv-0.1.1,&uint>*mut uint,warn,   --> src/lib.rs:201:17
symbolic-debuginfo-12.1.5,&enum>&enum,warn,   --> src/object.rs:375:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,   --> src/object.rs:762:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,    --> src/dwarf.rs:1231:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,   --> src/pdb.rs:302:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,   --> src/pdb.rs:603:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,   --> src/sourcebundle.rs:773:18
symbolic-debuginfo-12.1.5,&struct>&struct,warn,   --> src/sourcebundle.rs:968:18
ownedbytes-0.4.0,&&[uint]>&&[uint],warn,  --> src/lib.rs:30:29
dlopen2-0.4.1,&adt>&adt,warn,  --> src/symbor/container.rs:59:44
dlopen2-0.4.1,&adt>&adt,warn,  --> src/symbor/container.rs:72:44
solana-kvstore-0.19.1,&&[uint]>&&[uint],warn,   --> src/io_utils.rs:176:26
imagequant-4.2.0,adt>adt,warn,   --> src/rows.rs:227:5
imagequant-4.2.0,&mut &[adt]>&mut &[param],warn,   --> src/rows.rs:232:5
imagequant-4.2.0,&&[adt]>&&[adt],warn,   --> src/seacow.rs:109:19
any_key-0.1.1,&trait obj>adt,warn,  --> src/lib.rs:69:1
any_key-0.1.1,*mut tuple>&param,warn,  --> src/lib.rs:69:1
any_key-0.1.1,&mut trait obj>adt,warn,  --> src/lib.rs:69:1
any_key-0.1.1,*mut tuple>&mut param,warn,  --> src/lib.rs:69:1
any_key-0.1.1,adt>adt,warn,  --> src/lib.rs:69:1
any_key-0.1.1,*mut tuple>adt,warn,  --> src/lib.rs:69:1
any_key-0.1.1,&trait obj>adt,warn,   --> src/lib.rs:166:1
any_key-0.1.1,*mut tuple>&param,warn,   --> src/lib.rs:166:1
any_key-0.1.1,&mut trait obj>adt,warn,   --> src/lib.rs:166:1
any_key-0.1.1,*mut tuple>&mut param,warn,   --> src/lib.rs:166:1
any_key-0.1.1,adt>adt,warn,   --> src/lib.rs:166:1
any_key-0.1.1,*mut tuple>adt,warn,   --> src/lib.rs:166:1
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/macros.rs:13:21
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/macros.rs:13:36
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:13:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:13:36
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:160:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:160:36
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:160:53
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:160:67
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/mul_adde.rs:41:30
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/mul_adde.rs:41:44
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/mul_adde.rs:41:61
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/mul_adde.rs:41:75
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:326:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:326:36
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/math/float/macros.rs:326:53
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/math/float/macros.rs:27:21
packed_simd_2-0.3.8,struct>[float],warn,  --> src/codegen/math/float/tanh.rs:16:57
packed_simd_2-0.3.8,[float]>struct,safe,  --> src/codegen/math/float/tanh.rs:20:22
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:29:30
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:36:30
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:46:30
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:53:30
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:66:30
packed_simd_2-0.3.8,struct>uint,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:73:30
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse2.rs:52:35
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse2.rs:64:35
packed_simd_2-0.3.8,struct>[uint],warn,   --> src/codegen/reductions/mask/fallback_impl.rs:150:36
packed_simd_2-0.3.8,struct>[uint],warn,   --> src/codegen/reductions/mask/fallback_impl.rs:158:36
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:8:33
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/fallback_impl.rs:15:33
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse.rs:19:33
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse.rs:31:33
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse2.rs:19:33
packed_simd_2-0.3.8,struct>struct,warn,  --> src/codegen/reductions/mask/x86/sse2.rs:31:33
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:156:36
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:157:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:200:43
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:201:28
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:249:43
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:250:28
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:309:35
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:310:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:394:35
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/shuffle1_dyn.rs:395:21
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:30:43
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:32:25
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:45:43
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:49:25
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:62:44
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:67:25
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:80:44
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:87:25
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:100:44
packed_simd_2-0.3.8,struct>struct,warn,   --> src/codegen/swap_bytes.rs:111:25
